gene,logL_H0_run1,logL_H0_run2,logL_H0_run3,best_logL_H0,best_run_H0,logL_H1_run1,logL_H1_run2,logL_H1_run3,best_logL_H1,best_run_H1,foreground_w_H1_run1,foreground_w_H1_run2,foreground_w_H1_run3,best_foreground_w_H1,LRT,p_value
chr17_g6149.t1.Gain.Vert.Bar,-2833.569302,-2833.569302,-2833.569302,-2833.569302,1,-2833.569302,-2833.569302,-2833.569302,-2833.569302,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g6153.t1.Gain.Vert.Bar,-4416.219838,-4416.219842,-4416.219842,-4416.219838,1,-4416.2203,-4416.219839,-4416.219843,-4416.219839,2,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr17_g6345.t1.Gain.Vert.Bar,-1046.575287,-1046.575287,-1046.575287,-1046.575287,1,-1043.878439,-1043.878439,-1043.878439,-1043.878439,1,999.0,999.0,999.0,999.0,5.393695999999636,0.020209621050241027
chr17_g6346.t1.Gain.Vert.Bar,-6766.781775,-6766.781775,-6766.781775,-6766.781775,1,-6766.539706,-6766.539701,-6766.539705,-6766.539701,2,7.8273,7.82628,7.82595,7.82628,0.48414800000136893,0.4865494263858232
chr17_g6407.t1.Gain.Vert.Bar,-1397.080357,-1397.080357,-1397.228153,-1397.080357,1,-1397.080357,-1397.228153,-1397.080357,-1397.080357,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g6521.t1.Gain.Vert.Bar,-2242.694646,-2242.694646,-2242.694646,-2242.694646,1,-2242.694646,-2242.694646,-2242.694646,-2242.694646,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g676.t1.Gain.Vert.Bar,-17264.669617,-17264.669639,-17264.669638,-17264.669617,1,-17264.669639,-17264.669596,-17264.66964,-17264.669596,2,1.0,1.0,1.0,1.0,4.199999966658652e-05,0.99482915327065
chr17_g677.t1.Gain.Vert.Bar,-793.962324,-794.125226,-794.125177,-793.962324,1,-794.125177,-794.125177,-794.125177,-794.125177,1,1.0,1.0,1.0,1.0,-0.325706000000082,1.0
chr17_g687.t1.Gain.Vert.Bar,-4264.771747,-4264.771747,-4264.771747,-4264.771747,1,-4263.187442,-4263.187442,-4263.187442,-4263.187442,1,3.85073,3.85073,3.85074,3.85073,3.1686099999988073,0.07506630752510318
chr17_g689.t1.Gain.Vert.Bar,-1574.196309,-1574.196309,-1574.196309,-1574.196309,1,-1573.672595,-1573.669783,-1573.669913,-1573.669783,2,73.51345,114.09718,111.27358,114.09718,1.0530519999997523,0.3048052295081036
chr17_g690.t1.Gain.Vert.Bar,-1510.439419,-1510.439419,-1510.439419,-1510.439419,1,-1510.439419,-1510.439419,-1510.439419,-1510.439419,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g691.t1.Gain.Vert.Bar,-439.091891,-439.091968,-439.091891,-439.091891,1,-439.091891,-439.091891,-439.091891,-439.091891,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g693.t1.Gain.Vert.Bar,-2325.061467,-2325.061467,-2325.061467,-2325.061467,1,-2323.62285,-2323.62285,-2323.62285,-2323.62285,1,28.20552,28.20543,28.20587,28.20552,2.8772339999995893,0.08984022257170089
chr17_g6938.t1.Gain.Vert.Bar,-3680.853794,-3680.853901,-3680.853699,-3680.853699,3,-3680.853929,-3680.853699,-3680.853862,-3680.853699,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g6939.t1.Gain.Vert.Bar,-1574.711042,-1574.710823,-1574.711291,-1574.710823,2,-1574.710713,-1574.711075,-1574.711146,-1574.710713,1,1.0,1.0,1.0,1.0,0.00021999999989930075,0.9881658933761357
chr17_g700.t1.Gain.Vert.Bar,-2597.679485,-2597.679484,-2597.679485,-2597.679484,2,-2597.679485,-2597.679484,-2597.679496,-2597.679484,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g702.t1.Gain.Vert.Bar,-3300.622879,-3300.622879,-3300.622879,-3300.622879,1,-3300.213286,-3300.213286,-3300.213286,-3300.213286,1,1.82399,1.82399,1.82396,1.82399,0.8191859999997178,0.3654182678168255
chr17_g703.t1.Gain.Vert.Bar,-3092.543303,-3092.543303,-3092.543303,-3092.543303,1,-3092.525251,-3092.525251,-3092.525251,-3092.525251,1,1.89432,1.89438,1.89432,1.89432,0.03610399999979563,0.8493008822207959
chr17_g705.t1.Gain.Vert.Bar,-1779.559294,-1779.559294,-1779.559294,-1779.559294,1,-1779.559294,-1779.559294,-1779.559468,-1779.559294,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g707.t1.Gain.Vert.Bar,-2013.687358,-2013.242157,-2013.242142,-2013.242142,3,-2013.242154,-2013.242212,-2013.242303,-2013.242154,1,1.0,1.0,1.0,1.0,-2.3999999939405825e-05,1.0
chr17_g709.t1.Gain.Vert.Bar,-2068.993131,-2068.993131,-2068.993131,-2068.993131,1,-2068.993131,-2068.993131,-2068.993131,-2068.993131,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g710.t1.Gain.Vert.Bar,-2330.670371,-2330.670371,-2330.666513,-2330.666513,3,-2330.670371,-2330.670371,-2330.666513,-2330.666513,3,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g7440.t1.Gain.Vert.Bar,-2273.454653,-2273.400104,-2273.400104,-2273.400104,2,-2273.391394,-2273.445906,-2273.391394,-2273.391394,1,1.37181,1.37171,1.37155,1.37181,0.017419999999219726,0.8949962767477115
chr17_g7441.t1.Gain.Vert.Bar,-3880.220517,-3880.220517,-3880.220517,-3880.220517,1,-3875.111501,-3875.111501,-3875.111501,-3875.111501,1,11.92852,11.92844,11.92841,11.92852,10.218032000000676,0.0013907417096263534
chr17_g7590.t1.Gain.Vert.Bar,-1979.901727,-1979.901681,-1979.901914,-1979.901681,2,-1979.901681,-1979.901681,-1979.901681,-1979.901681,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g7591.t1.Gain.Vert.Bar,-994.792796,-994.792796,-994.792796,-994.792796,1,-994.792796,-994.792796,-994.792796,-994.792796,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g7592.t1.Gain.Vert.Bar,-4198.280245,-4198.280246,-4198.280245,-4198.280245,1,-4198.280246,-4198.280246,-4198.280246,-4198.280246,1,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr17_g7593.t1.Gain.Vert.Bar,-5076.526027,-5076.526396,-5076.526027,-5076.526027,1,-5076.526027,-5076.526027,-5076.526027,-5076.526027,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g7605.t1.Gain.Vert.Bar,-483.092492,-483.092492,-483.092492,-483.092492,1,-483.092492,-483.092492,-483.092492,-483.092492,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g7648.t1.Gain.Vert.Bar,-3635.301924,-3635.301924,-3635.301924,-3635.301924,1,-3635.301924,-3635.301924,-3635.301929,-3635.301924,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g7649.t1.Gain.Vert.Bar,-5458.546283,-5458.546282,-5458.546282,-5458.546282,2,-5458.544936,-5458.544935,-5458.544935,-5458.544935,2,1.07579,1.07575,1.07584,1.07575,0.002694000000701635,0.9586053805833313
chr17_g7650.t1.Gain.Vert.Bar,-2892.039319,-2892.039319,-2892.039319,-2892.039319,1,-2892.039319,-2892.039319,-2892.039319,-2892.039319,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g7651.t1.Gain.Vert.Bar,-2634.761045,-2634.761045,-2634.761045,-2634.761045,1,-2634.76094,-2634.76094,-2634.76094,-2634.76094,1,1.03129,1.03122,1.03128,1.03129,0.000210000000151922,0.9884379588981106
chr17_g7873.t1.Gain.Vert.Bar,-1102.076967,-1102.076967,-1102.076967,-1102.076967,1,-1102.07706,-1102.076967,-1102.076967,-1102.076967,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g7877.t1.Gain.Vert.Bar,-3514.189436,-3514.189381,-3514.189436,-3514.189381,2,-3514.18938,-3515.881458,-3514.189381,-3514.18938,1,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr17_g7996.t1.Gain.Vert.Bar,-3299.109624,-3299.109624,-3299.109624,-3299.109624,1,-3295.637456,-3297.402106,-3295.637455,-3295.637455,3,999.0,999.0,999.0,999.0,6.9443380000002435,0.008408494911899768
chr17_g8229.t1.Gain.Vert.Bar,-2929.384433,-2929.384433,-2929.384433,-2929.384433,1,-2928.9161,-2928.9161,-2928.9161,-2928.9161,1,4.46036,4.46034,4.46035,4.46036,0.936666000000514,0.3331367386312444
chr17_g8799.t1.Gain.Vert.Bar,-882.733494,-882.73337,-882.73345,-882.73337,2,-882.733521,-882.73337,-882.73337,-882.73337,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g8800.t1.Gain.Vert.Bar,-2077.198894,-2077.198894,-2077.198894,-2077.198894,1,-2077.338856,-2077.338856,-2079.185464,-2077.338856,1,1.25316,1.25293,1.22695,1.25316,-0.2799239999994825,1.0
chr17_g882.t1.Gain.Vert.Bar,-4328.99382,-4328.99382,-4328.99382,-4328.99382,1,-4326.875107,-4326.875107,-4326.875107,-4326.875107,1,12.74999,12.75009,12.75011,12.74999,4.237425999999687,0.03954207392243152
chr17_g9038.t1.Gain.Vert.Bar,-2826.072496,-2826.072497,-2826.072497,-2826.072496,1,-2826.072598,-2826.072624,-2826.072497,-2826.072497,3,1.0,1.0,1.0,1.0,-2.0000006770715117e-06,1.0
chr17_g9039.t1.Gain.Vert.Bar,-1044.167888,-1044.165261,-1044.165261,-1044.165261,2,-1044.165261,-1044.165261,-1044.165603,-1044.165261,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g9040.t1.Gain.Vert.Bar,-2301.550243,-2301.549905,-2301.549905,-2301.549905,2,-2301.549905,-2301.549905,-2301.549905,-2301.549905,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g9041.t1.Gain.Vert.Bar,-4481.285629,-4481.285629,-4481.285629,-4481.285629,1,-4479.783554,-4479.783554,-4479.783554,-4479.783554,1,8.2822,8.28317,8.28485,8.2822,3.0041500000006636,0.0830515286093236
chr17_g9042.t1.Gain.Vert.Bar,-3931.820607,-3931.820604,-3931.820604,-3931.820604,2,-3931.820692,-3931.820607,-3931.820607,-3931.820607,2,1.0,1.0,1.0,1.0,-6.000000212225132e-06,1.0
chr17_g9043.t1.Gain.Vert.Bar,-1041.873266,-1041.873266,-1041.873266,-1041.873266,1,-1041.873336,-1041.873266,-1041.873266,-1041.873266,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g9044.t1.Gain.Vert.Bar,-1791.231444,-1791.231678,-1791.231444,-1791.231444,1,-1791.033349,-1791.231444,-1791.231444,-1791.033349,1,1.0,1.0,1.0,1.0,0.3961899999999332,0.5290634884146601
chr17_g9045.t1.Gain.Vert.Bar,-2170.873248,-2170.873248,-2170.873248,-2170.873248,1,-2170.873248,-2170.873248,-2170.873248,-2170.873248,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g9170.t1.Gain.Vert.Bar,-5363.496687,-5363.496294,-5363.496294,-5363.496294,2,-5363.496294,-5363.496293,-5363.496513,-5363.496293,2,1.0,1.0,1.0,1.0,1.999998858082108e-06,0.9988716215311596
chr17_g9171.t1.Gain.Vert.Bar,-790.108059,-790.108059,-790.108059,-790.108059,1,-790.647749,-790.108059,-790.108059,-790.108059,2,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g9189.t2.Gain.Vert.Bar,-3883.73633,-3883.73622,-3883.73622,-3883.73622,2,-3883.73622,-3883.736247,-3883.736221,-3883.73622,1,1.02408,1.00712,1.0,1.02408,0.0,1.0
chr17_g9265.t1.Gain.Vert.Bar,-1876.610645,-1876.610645,-1876.610645,-1876.610645,1,-1873.284279,-1873.284279,-1873.284279,-1873.284279,1,14.42181,14.42181,14.4218,14.42181,6.6527320000000145,0.009900390633615103
chr17_g9437.t1.Gain.Vert.Bar,-2593.705385,-2593.705385,-2593.705385,-2593.705385,1,-2593.705385,-2593.705385,-2593.705385,-2593.705385,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g9722.t1.Gain.Vert.Bar,-4051.658762,-4051.658762,-4051.658762,-4051.658762,1,-4051.658762,-4051.658762,-4051.658762,-4051.658762,1,1.0,1.0,1.0,1.0,0.0,1.0
chr17_g9723.t1.Gain.Vert.Bar,-570.117382,-570.117309,-570.117309,-570.117309,2,-563.895662,-563.895662,-563.895662,-563.895662,1,999.0,999.0,999.0,999.0,12.443293999999923,0.0004194952824656582
chr17_g9727.t1.Gain.Vert.Bar,-436.014883,-436.014949,-436.014883,-436.014883,1,-436.014883,-436.014883,-436.014883,-436.014883,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g10813.t1.Gain.Vert.Bar,-770.755881,-770.755889,-770.971186,-770.755881,1,-770.755869,-770.755871,-770.755867,-770.755867,3,1.0,1.0,1.0,1.0,2.800000015668047e-05,0.9957780114451652
chr18_g10828.t1.Gain.Vert.Bar,-5051.330729,-5051.330729,-5051.330729,-5051.330729,1,-5051.142584,-5051.142583,-5051.142584,-5051.142583,2,1.71945,1.71932,1.71966,1.71932,0.37629200000083074,0.5395944064910426
chr18_g10912.t1.Gain.Vert.Bar,-784.207928,-784.207922,-784.207915,-784.207915,3,-784.207945,-784.207915,-784.207938,-784.207915,2,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g11090.t1.Gain.Vert.Bar,-4155.235588,-4155.235356,-4155.235356,-4155.235356,2,-4155.235594,-4154.3905,-4155.235398,-4154.3905,2,1.0,18.83614,1.0,18.83614,1.6897119999994175,0.19363893825684972
chr18_g11114.t1.Gain.Vert.Bar,-1496.939355,-1495.479991,-1495.479991,-1495.479991,2,-1495.479991,-1495.479991,-1495.479991,-1495.479991,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g11514.t1.Gain.Vert.Bar,-962.932265,-962.932265,-962.932265,-962.932265,1,-962.859915,-962.859915,-962.859915,-962.859915,1,2.1444,2.14442,2.14442,2.1444,0.14470000000005712,0.7036525729229673
chr18_g11722.t1.Gain.Vert.Bar,-868.6126,-868.612564,-868.612564,-868.612564,2,-868.612564,-869.314018,-868.612564,-868.612564,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g1227.t1.Gain.Vert.Bar,-2081.077787,-2081.077787,-2081.077787,-2081.077787,1,-2081.077787,-2081.077787,-2081.077787,-2081.077787,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g1236.t1.Gain.Vert.Bar,-3749.323018,-3749.323018,-3749.323018,-3749.323018,1,-3749.323018,-3749.323018,-3749.323018,-3749.323018,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g1237.t1.Gain.Vert.Bar,-3188.783415,-3188.783415,-3188.783415,-3188.783415,1,-3188.252094,-3188.252094,-3188.252094,-3188.252094,1,2.81552,2.81551,2.81559,2.81552,1.0626419999998689,0.30261337862720555
chr18_g12374.t1.Gain.Vert.Bar,-1535.241291,-1535.241214,-1535.241322,-1535.241214,2,-1535.241288,-1535.241319,-1535.241272,-1535.241272,3,1.0,1.0,1.0,1.0,-0.0001160000001618755,1.0
chr18_g12377.t1.Gain.Vert.Bar,-1407.418636,-1407.418636,-1407.418636,-1407.418636,1,-1405.123828,-1405.123828,-1405.123828,-1405.123828,1,999.0,999.0,999.0,999.0,4.5896160000002055,0.03216622000932131
chr18_g1238.t1.Gain.Vert.Bar,-2061.512018,-2061.512018,-2061.512018,-2061.512018,1,-2061.463342,-2061.463342,-2061.463342,-2061.463342,1,14.29414,14.29455,14.29305,14.29414,0.0973519999997734,0.7550307802221399
chr18_g12406.t1.Gain.Vert.Bar,-1492.340023,-1492.340023,-1492.340023,-1492.340023,1,-1490.496209,-1491.391374,-1491.391374,-1490.496209,1,6.88601,10.45672,10.45681,6.88601,3.6876280000001316,0.054817521283998444
chr18_g13115.t1.Gain.Vert.Bar,-1861.680698,-1861.680698,-1861.680698,-1861.680698,1,-1861.243241,-1861.243241,-1861.243241,-1861.243241,1,3.12297,3.12298,3.12297,3.12297,0.8749139999999898,0.34959848824801176
chr18_g13900.t1.Gain.Vert.Bar,-4014.426738,-4014.426738,-4014.426738,-4014.426738,1,-4014.426738,-4014.426738,-4014.426738,-4014.426738,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g13901.t1.Gain.Vert.Bar,-2969.162881,-2969.162881,-2969.162881,-2969.162881,1,-2969.040703,-2969.040596,-2969.040596,-2969.040596,2,1.44922,1.44922,1.44922,1.44922,0.24457000000074913,0.6209247297852541
chr18_g13952.t1.Gain.Vert.Bar,-1958.740547,-1958.740536,-1958.740526,-1958.740526,3,-1958.740522,-1958.74052,-1958.740536,-1958.74052,2,1.0,1.0,1.0,1.0,1.1999999969702912e-05,0.9972360523356149
chr18_g14627.t1.Gain.Vert.Bar,-3182.990773,-3182.990772,-3182.990773,-3182.990772,2,-3182.990772,-3182.990772,-3182.990782,-3182.990772,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g14629.t1.Gain.Vert.Bar,-5419.958899,-5419.958899,-5419.958899,-5419.958899,1,-5419.949673,-5419.949674,-5419.949673,-5419.949673,1,1.26755,1.2673,1.2694,1.26755,0.018452000000252156,0.8919492399448146
chr18_g14633.t1.Gain.Vert.Bar,-7205.114601,-7204.472559,-7205.114594,-7204.472559,2,-7204.418496,-7204.418498,-7204.418495,-7204.418495,3,2.95394,2.95459,2.95576,2.95576,0.10812799999985145,0.7422855296876845
chr18_g14637.t1.Gain.Vert.Bar,-4500.334264,-4500.33365,-4500.33445,-4500.33365,2,-4500.33421,-4500.334224,-4500.333622,-4500.333622,3,1.0,1.0,1.0,1.0,5.599999894911889e-05,0.9940292344617776
chr18_g14642.t1.Gain.Vert.Bar,-1990.158493,-1988.863014,-1988.863288,-1988.863014,2,-1988.848661,-1988.848661,-1988.848661,-1988.848661,1,2.87295,2.87289,2.87293,2.87295,0.02870600000005652,0.8654596463512512
chr18_g14646.t1.Gain.Vert.Bar,-1511.596222,-1511.596222,-1511.596222,-1511.596222,1,-1508.724235,-1508.724235,-1508.724235,-1508.724235,1,999.0,999.0,999.0,999.0,5.74397399999998,0.016545316777395076
chr18_g14648.t1.Gain.Vert.Bar,-2279.705704,-2279.705704,-2279.705704,-2279.705704,1,-2277.490965,-2279.48174,-2279.48174,-2277.490965,1,1.95412,1.95399,1.95376,1.95412,4.429478000000017,0.03532330948698017
chr18_g14650.t1.Gain.Vert.Bar,-1611.016088,-1611.016088,-1611.016089,-1611.016088,1,-1611.016088,-1611.016089,-1611.016088,-1611.016088,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g14659.t1.Gain.Vert.Bar,-8214.980846,-8214.980858,-8214.980844,-8214.980844,3,-8214.980854,-8214.98086,-8214.980862,-8214.980854,1,1.0,1.0,1.0,1.0,-1.9999999494757503e-05,1.0
chr18_g14668.t1.Gain.Vert.Bar,-1859.636561,-1859.636561,-1859.63656,-1859.63656,3,-1859.636561,-1859.63656,-1859.636561,-1859.63656,2,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g14676.t1.Gain.Vert.Bar,-1160.501928,-1160.501856,-1160.501856,-1160.501856,2,-1160.501856,-1160.501856,-1160.501856,-1160.501856,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g14684.t1.Gain.Vert.Bar,-1033.769923,-1033.769923,-1033.769923,-1033.769923,1,-1031.05221,-1031.217907,-1031.217907,-1031.05221,1,17.74039,17.73935,17.73937,17.74039,5.435426000000007,0.01973227708448101
chr18_g14689.t1.Gain.Vert.Bar,-2201.489857,-2201.103748,-2201.489857,-2201.103748,2,-2201.103748,-2201.103748,-2201.103748,-2201.103748,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g14690.t1.Gain.Vert.Bar,-3568.47377,-3568.47377,-3568.47377,-3568.47377,1,-3568.474115,-3568.47377,-3568.47377,-3568.47377,2,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g1533.t1.Gain.Vert.Bar,-17398.092731,-17398.092729,-17398.09273,-17398.092729,2,-17397.803509,-17397.803505,-17397.803507,-17397.803505,2,2.00849,2.00995,2.00946,2.00995,0.5784480000002077,0.4469212991526228
chr18_g16095.t1.Gain.Vert.Bar,-10570.540319,-10570.540321,-10570.540318,-10570.540318,3,-10570.462879,-10570.46318,-10570.462879,-10570.462879,1,2.51655,2.51562,2.51718,2.51655,0.15487799999755225,0.6939166819979632
chr18_g16096.t1.Gain.Vert.Bar,-804.012973,-804.012973,-804.012974,-804.012973,1,-803.53215,-803.53215,-803.53215,-803.53215,1,12.1688,12.16881,12.16881,12.1688,0.9616459999999734,0.3267725174171448
chr18_g16097.t1.Gain.Vert.Bar,-7100.862985,-7100.862986,-7100.862986,-7100.862985,1,-7096.381077,-7096.381077,-7096.381077,-7096.381077,1,10.93009,10.93156,10.93174,10.93009,8.963815999999497,0.0027537910278742648
chr18_g16099.t1.Gain.Vert.Bar,-2866.215524,-2866.215524,-2866.215524,-2866.215524,1,-2866.215524,-2866.215524,-2866.215524,-2866.215524,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16100.t1.Gain.Vert.Bar,-956.177278,-956.17744,-956.177365,-956.177278,1,-956.177448,-956.177278,-956.177358,-956.177278,2,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16102.t1.Gain.Vert.Bar,-1014.086708,-1014.086637,-1014.08676,-1014.086637,2,-1014.073766,-1014.073766,-1014.0867,-1014.073766,1,4.84918,4.84879,1.0,4.84918,0.02574200000003657,0.872532011831421
chr18_g16427.t1.Gain.Vert.Bar,-2982.93377,-2983.361567,-2982.93377,-2982.93377,1,-2982.930719,-2982.930719,-2982.930719,-2982.930719,1,1.49195,1.49145,1.49194,1.49195,0.006102000000282715,0.9377363372212193
chr18_g16430.t1.Gain.Vert.Bar,-5870.732933,-5871.168588,-5870.732933,-5870.732933,1,-5871.168588,-5871.168588,-5870.732933,-5870.732933,3,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16432.t1.Gain.Vert.Bar,-2035.653761,-2035.653761,-2035.666431,-2035.653761,1,-2035.653761,-2035.653761,-2035.653761,-2035.653761,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16433.t1.Gain.Vert.Bar,-6783.725099,-6783.72509,-6783.725098,-6783.72509,2,-6782.427782,-6782.427781,-6782.42779,-6782.427781,2,28.45135,28.46764,28.46667,28.46764,2.5946179999991728,0.10722728977846983
chr18_g16436.t1.Gain.Vert.Bar,-3284.33743,-3284.33743,-3284.33743,-3284.33743,1,-3284.33743,-3284.33743,-3284.33743,-3284.33743,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16437.t1.Gain.Vert.Bar,-5372.309358,-5372.309357,-5372.30969,-5372.309357,2,-5372.309356,-5372.309355,-5372.309355,-5372.309355,2,1.0,1.0,1.0,1.0,3.99999953515362e-06,0.998404232034963
chr18_g16449.t1.Gain.Vert.Bar,-2495.095077,-2495.095077,-2495.095077,-2495.095077,1,-2493.333435,-2493.333435,-2493.333435,-2493.333435,1,73.91367,73.9102,73.90796,73.91367,3.523283999999876,0.06051243514373068
chr18_g16451.t1.Gain.Vert.Bar,-3439.813618,-3439.813619,-3439.813618,-3439.813618,1,-3439.813617,-3439.813618,-3439.813618,-3439.813617,1,1.0,1.0,1.0,1.0,2.0000006770715117e-06,0.9988716210180326
chr18_g16452.t1.Gain.Vert.Bar,-3100.651447,-3100.651447,-3100.651447,-3100.651447,1,-3100.66285,-3100.651447,-3100.651447,-3100.651447,2,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16453.t1.Gain.Vert.Bar,-6617.7176,-6617.717612,-6617.717612,-6617.7176,1,-6616.994103,-6616.994103,-6616.994102,-6616.994102,3,5.62491,5.62497,5.62423,5.62423,1.4469960000005813,0.2290105819989272
chr18_g16456.t1.Gain.Vert.Bar,-2904.369152,-2904.369152,-2904.369152,-2904.369152,1,-2902.774266,-2902.774067,-2902.774067,-2902.774067,2,34.4935,34.4903,34.48928,34.4903,3.1901700000007622,0.07408230728646237
chr18_g16457.t1.Gain.Vert.Bar,-1637.062966,-1637.062966,-1637.062966,-1637.062966,1,-1635.493498,-1635.493498,-1635.493498,-1635.493498,1,10.43559,10.43556,10.43551,10.43559,3.1389359999998305,0.0764436614421095
chr18_g16458.t1.Gain.Vert.Bar,-3164.311359,-3164.392126,-3163.340425,-3163.340425,3,-3163.91525,-3163.91525,-3162.802437,-3162.802437,3,6.1941,6.19208,6.1727,6.1727,1.0759760000000824,0.2995994995362292
chr18_g16459.t1.Gain.Vert.Bar,-16375.966067,-16375.966085,-16375.966069,-16375.966067,1,-16375.96607,-16375.966067,-16375.966064,-16375.966064,3,1.0,1.0,1.0,1.0,5.999998393235728e-06,0.9980455921684855
chr18_g16462.t1.Gain.Vert.Bar,-2960.92818,-2960.928179,-2960.928175,-2960.928175,3,-2960.842404,-2960.842523,-2960.842741,-2960.842404,1,2.25986,2.25958,2.25966,2.25986,0.17154200000004494,0.6787450039012344
chr18_g16464.t1.Gain.Vert.Bar,-2361.429282,-2361.434656,-2361.429282,-2361.429282,1,-2361.429282,-2361.429285,-2361.429282,-2361.429282,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16467.t1.Gain.Vert.Bar,-1805.119309,-1805.119309,-1805.202141,-1805.119309,1,-1798.482464,-1798.482464,-1798.482464,-1798.482464,1,10.68345,10.68342,10.68342,10.68345,13.273689999999988,0.0002691568999213334
chr18_g16468.t1.Gain.Vert.Bar,-1400.358346,-1400.358346,-1400.358346,-1400.358346,1,-1400.358346,-1400.358346,-1400.358346,-1400.358346,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16471.t1.Gain.Vert.Bar,-3283.782838,-3283.782826,-3283.782826,-3283.782826,2,-3283.782826,-3283.782835,-3283.782833,-3283.782826,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g16473.t1.Gain.Vert.Bar,-744.296935,-744.296935,-744.296935,-744.296935,1,-744.291721,-744.291721,-744.291721,-744.291721,1,2.88683,2.88676,2.88687,2.88683,0.010427999999819804,0.9186633477023558
chr18_g17938.t1.Gain.Vert.Bar,-1551.056409,-1551.056409,-1551.056409,-1551.056409,1,-1551.007304,-1551.007304,-1551.007304,-1551.007304,1,2.28169,2.28161,2.28168,2.28169,0.09821000000010827,0.7539883707269474
chr18_g17942.t1.Gain.Vert.Bar,-1573.024032,-1573.024032,-1573.024032,-1573.024032,1,-1572.695562,-1572.695562,-1572.695562,-1572.695562,1,3.4208,3.42081,3.42087,3.4208,0.6569399999998495,0.4176423214255869
chr18_g17944.t1.Gain.Vert.Bar,-1736.795349,-1736.795349,-1737.360081,-1736.795349,1,-1736.785869,-1737.350594,-1737.350594,-1736.785869,1,2.30124,2.30386,2.30424,2.30124,0.018959999999879074,0.8904812215672211
chr18_g18276.t1.Gain.Vert.Bar,-1524.012046,-1524.012046,-1524.012046,-1524.012046,1,-1524.012046,-1524.012046,-1524.012046,-1524.012046,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g18278.t1.Gain.Vert.Bar,-2573.368986,-2573.368986,-2573.368986,-2573.368986,1,-2573.368986,-2573.368986,-2573.368986,-2573.368986,1,1.0,1.0,1.0,1.0,0.0,1.0
chr18_g18768.t1.Gain.Vert.Bar,-1494.896375,-1494.896375,-1494.896375,-1494.896375,1,-1489.986777,-1489.986778,-1489.98683,-1489.986777,1,500.43623,500.44006,500.45688,500.43623,9.81919599999992,0.0017269982018975013
chr18_g19282.t1.Gain.Vert.Bar,-1369.497547,-1369.497591,-1369.497547,-1369.497547,1,-1369.497547,-1369.497696,-1369.497547,-1369.497547,1,1.0,1.0,1.0,1.0,0.0,1.0
